,name,x_coord,y_coord,orig_width,orig_height,orig_area,masked_width,masked_height,masked_area,masked_length,p20_masked,p21_masked
27,window_28,0.385,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,12399.999999999978,123.58961763898762
28,window_29,0.43500000000000005,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,15599.999999999973,200.1366917023299
29,window_30,0.485,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,15199.999999999973,220.049930085875
30,window_31,0.535,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,3199.9999999999945,30.227090850916774
31,window_32,0.5850000000000001,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,10799.999999999982,181.36802967892964
32,window_33,0.6350000000000001,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,8399.999999999985,103.30483708112712
33,window_34,0.685,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11199.99999999998,101.13193431105853
34,window_35,0.7350000000000001,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11599.99999999998,143.74794732186308
35,window_36,0.785,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11999.999999999978,146.9393554295495
36,window_37,0.8350000000000001,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,3999.999999999993,20.475889643399185
37,window_38,0.8850000000000001,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,9199.999999999984,173.85050779882505
38,window_39,0.935,-0.9149999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,10399.999999999982,107.55539264764347
39,window_40,0.9850000000000001,-0.9149999999999999,0.04999999999999993,0.050000000000000044,0.0024999999999999988,0.029999999999999916,0.050000000000000044,0.0014999999999999972,0.15999999999999992,9333.33333333335,122.2134995222016
40,window_41,0.035,-0.8649999999999999,0.05,0.050000000000000044,0.0025000000000000022,0.05,0.050000000000000044,0.0025000000000000022,0.20000000000000007,3599.999999999997,49.57864471835736
41,window_42,0.085,-0.8649999999999999,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.20000000000000012,7199.999999999993,95.42820752525957
42,window_43,0.135,-0.8649999999999999,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,1999.9999999999986,18.416803704911935
43,window_44,0.18500000000000003,-0.8649999999999999,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,7199.9999999999945,78.7776042984565
44,window_45,0.23500000000000001,-0.8649999999999999,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,6799.999999999995,63.44496983607628
45,window_46,0.28500000000000003,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,3599.9999999999936,45.35632079938206
46,window_47,0.3350000000000001,-0.8649999999999999,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,5599.99999999999,50.96660198500636
